"","caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"97","20120101121169","California",39,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",37,"$30,000 to $34,999",4,2,"Yes","No difficulty",80,0,0,0,60,240,90,0,0,0,15,0,420,0,0,0,535,505,30,0,90,0,0,0
"98","20120101121180","California",62,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$40,000 to $49,999",3,0,"No","No difficulty",135,0,0,0,0,290,40,0,0,150,15,0,20,0,0,160,630,540,90,0,40,0,0,0
"99","20120101121191","Massachusetts",36,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Part time",30,"$60,000 to $74,999",3,1,"Yes","No difficulty",100,0,0,0,0,75,70,0,0,0,160,0,0,5,165,345,520,475,45,0,70,0,0,0
"100","20120101121192","Texas",70,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$75,000 to $99,999",2,0,"No","No difficulty",65,0,0,0,0,470,110,0,85,0,30,0,0,0,0,170,510,510,0,0,110,0,0,0
"101","20120101121209","Maryland",69,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$15,000 to $19,999",1,0,"No","Has difficulty",0,0,0,0,0,775,60,0,0,0,0,0,0,0,0,40,565,550,0,15,60,0,0,0
"102","20120101121212","Wisconsin",65,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$60,000 to $74,999",2,0,"No","No difficulty",39,0,0,0,0,561,90,0,0,0,75,0,0,15,0,60,600,581,19,0,90,0,0,0
"103","20120101121213","Pennsylvania",30,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",1,0,"No","No difficulty",70,60,0,0,0,0,95,0,0,0,0,190,515,0,0,0,510,480,30,0,95,100,90,0
"104","20120101121226","Texas",34,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",2,0,"No","No difficulty",80,0,0,0,75,70,65,0,0,0,0,0,550,0,0,0,570,525,45,0,65,0,0,40
"105","20120101121230","Connecticut",20,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$150,000 and over",6,1,"Yes","No difficulty",2,0,0,0,0,150,119,0,0,0,0,461,0,0,0,5,700,690,10,0,119,0,461,0
"106","20120101121232","Tennessee",74,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$35,000 to $39,999",2,0,"No","No difficulty",165,0,0,0,0,560,75,0,0,110,0,0,0,5,0,35,490,440,50,0,75,0,0,0
"107","20120101121233","Hawaii",70,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",1,0,"No","No difficulty",0,30,0,0,60,235,30,0,10,0,0,0,0,90,0,435,550,510,40,0,30,0,0,0
"108","20120101121254","Michigan",53,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$100,000 to $149,999",2,1,"Yes","No difficulty",85,0,0,0,0,175,39,0,0,35,60,0,441,0,0,110,495,400,95,0,39,0,0,175
"109","20120101121262","Louisiana",61,"Female","Native, Born in USA","Never married","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$20,000 to $24,999",1,0,"No","Has difficulty",120,0,0,146,75,436,20,0,0,0,10,0,0,7,0,20,606,525,80,1,20,0,0,5
"110","20120101121264","Minnesota",37,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",50,"$75,000 to $99,999",5,3,"Yes","No difficulty",70,0,0,0,0,110,45,0,0,0,5,0,545,0,140,60,465,435,30,0,45,0,0,30
"111","20120101121265","Indiana",60,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$12,500 to $14,999",1,0,"No","No difficulty",0,90,0,0,0,1190,50,0,0,0,0,0,0,0,0,75,35,0,35,0,50,0,0,300
"112","20120101121277","Florida",51,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$100,000 to $149,999",4,2,"Yes","No difficulty",65,0,0,0,0,120,60,0,0,0,0,0,690,0,10,0,495,450,45,0,60,0,0,0
"113","20120101121321","Indiana",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$40,000 to $49,999",4,2,"Yes","No difficulty",20,0,0,120,0,540,45,0,0,0,0,0,0,0,45,142,528,498,30,0,45,0,0,0
"114","20120101121324","Arizona",74,"Male","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$40,000 to $49,999",1,0,"No","No difficulty",65,0,0,0,0,400,85,0,0,0,45,0,0,95,0,75,600,570,30,0,85,0,0,0
"115","20120101121330","Washington",73,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$100,000 to $149,999",2,0,"No","Has difficulty",6,0,0,0,0,622,0,0,0,242,0,0,0,0,0,0,570,540,30,0,0,0,0,0
"116","20120101121348","Florida",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$40,000 to $49,999",3,1,"Yes","No difficulty",40,0,0,0,0,0,75,0,0,0,0,0,535,0,75,0,675,615,60,0,75,0,0,0
"117","20120101121351","Massachusetts",62,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",40,"$35,000 to $39,999",1,0,"No","No difficulty",70,60,0,0,60,0,30,0,0,0,0,0,340,0,0,30,705,660,45,0,30,0,0,0
"118","20120101121356","Washington",38,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",5,3,"Yes","No difficulty",115,0,0,0,0,40,75,0,0,0,0,0,375,0,385,0,450,450,0,0,75,0,0,0
"119","20120101121357","Texas",71,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",33,"$40,000 to $49,999",3,0,"No","Has difficulty",29,1,0,0,0,0,225,0,0,0,0,0,660,0,0,0,525,500,25,0,225,0,0,0
"120","20120101121364","Colorado",75,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$15,000 to $19,999",1,0,"No","No difficulty",20,0,40,0,125,703,40,0,0,0,2,0,0,0,0,5,505,480,25,0,40,0,0,75
"121","20120101121377","Colorado",27,"Male","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$20,000 to $24,999",1,0,"No","No difficulty",43,180,0,0,180,315,60,0,0,0,10,0,60,0,0,10,572,567,0,5,60,0,0,0
"122","20120101121379","Iowa",37,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",3,2,"Yes","No difficulty",0,0,0,0,0,200,20,0,0,0,0,0,60,0,300,170,690,660,30,0,20,0,0,60
"123","20120101121400","Mississippi",56,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Self-employed, incorporated","No answer","Part time",34,"$100,000 to $149,999",3,1,"Yes","No difficulty",35,15,344,175,0,121,75,0,0,0,25,0,0,0,0,95,555,465,90,0,75,0,0,46
"124","20120101121405","California",57,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Not retired","No answer",9999,"$40,000 to $49,999",2,0,"No","Has difficulty",80,0,170,20,0,460,80,0,0,0,0,0,0,0,0,110,520,465,55,0,80,0,0,75
"125","20120101121408","Michigan",74,"Male","Foreign born, US citizen","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$75,000 to $99,999",2,0,"No","No difficulty",105,0,0,0,0,275,45,0,0,140,60,0,0,0,0,275,540,510,30,0,45,0,0,15
"126","20120101121417","New York",37,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",130,0,0,60,0,240,200,0,0,0,90,0,0,0,0,0,720,720,0,0,200,0,0,0
"127","20120101121420","Georgia",46,"Female","Foreign born, US citizen","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$30,000 to $34,999",3,1,"Yes","No difficulty",88,0,117,0,0,30,180,0,0,0,0,0,0,0,135,180,710,665,45,0,180,0,0,0
"128","20120101121421","Alabama",64,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$35,000 to $39,999",2,0,"No","Has difficulty",75,10,0,0,0,755,50,0,0,0,0,0,0,0,0,15,535,480,55,0,50,0,0,480
"129","20120101121441","Michigan",17,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$100,000 to $149,999",3,1,"Yes","No difficulty",32,0,0,0,0,279,20,0,0,0,3,189,0,0,0,237,680,660,20,0,20,189,0,30
"130","20120101121445","Minnesota",63,"Male","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",1,0,"No","No difficulty",135,5,0,0,0,650,30,0,0,0,30,0,0,0,0,5,555,555,0,0,30,0,0,345
"131","20120101121451","California",58,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Part time",3,"$75,000 to $99,999",2,0,"No","Has difficulty",20,0,0,0,0,430,149,0,0,0,41,0,0,0,0,120,660,655,5,0,149,0,0,0
"132","20120101121459","Texas",57,"Male","Native, Born in USA","Separated","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",9995,"$15,000 to $19,999",1,0,"No","No difficulty",240,0,0,0,0,0,15,0,0,0,0,0,0,240,0,0,945,945,0,0,15,0,0,0
"133","20120101121462","Alabama",62,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, federal","No answer","Part time",29,"$40,000 to $49,999",1,0,"No","No difficulty",105,0,0,120,75,190,70,0,0,0,20,0,0,0,0,260,600,493,107,0,70,0,0,40
"134","20120101121469","Ohio",47,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",5,1,"Yes","No difficulty",110,0,0,0,0,196,45,0,0,3,135,0,0,0,1,410,540,540,0,0,45,0,0,0
"135","20120101121473","California",50,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",3,1,"Yes","No difficulty",0,0,0,0,0,460,20,0,0,0,0,0,0,0,0,300,660,660,0,0,20,0,0,0
"136","20120101121474","Maine",69,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$20,000 to $24,999",1,0,"No","No difficulty",110,0,0,0,0,615,120,0,0,0,30,0,0,0,0,25,540,510,30,0,120,0,0,370
"137","20120101121483","Alabama",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$10,000 to $12,499",1,0,"No","Has difficulty",50,0,0,0,0,547,18,0,0,0,30,0,0,20,0,130,645,600,35,10,18,0,0,0
"138","20120101121490","District of Columbia",47,"Male","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",2,0,"No","No difficulty",0,120,0,0,0,390,30,0,0,0,0,0,240,0,0,0,660,600,60,0,30,0,0,0
"139","20120101121524","New Hampshire",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$10,000 to $12,499",1,0,"No","Has difficulty",4,65,0,60,0,545,67,0,0,0,0,0,0,0,0,21,618,588,30,0,67,0,0,233
"140","20120101121526","Minnesota",57,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",80,"$75,000 to $99,999",2,0,"No","No difficulty",63,0,0,0,0,360,90,0,0,0,60,0,259,0,0,10,598,568,30,0,90,0,0,0
"141","20120101121540","New Jersey",68,"Male","Foreign born, US citizen","Married","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$75,000 to $99,999",2,0,"No","No difficulty",43,0,0,0,0,197,120,0,0,0,60,0,0,0,21,519,480,450,30,0,120,0,0,77
"142","20120101121543","Missori",47,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",9995,"$30,000 to $34,999",5,2,"Yes","No difficulty",67,0,35,60,0,273,100,0,0,0,60,0,0,0,120,165,560,525,35,0,100,0,0,25
"143","20120101121551","Iowa",28,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$20,000 to $24,999",1,0,"No","Has difficulty",50,150,0,80,0,260,35,0,0,0,90,0,0,0,0,145,630,570,60,0,35,0,0,0
"144","20120101121552","Maryland",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$50,000 to $59,999",4,2,"Yes","No difficulty",30,0,105,0,0,275,30,0,0,0,0,0,0,0,0,420,580,570,10,0,30,0,0,0
"145","20120101121566","California",70,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$60,000 to $74,999",1,0,"No","No difficulty",0,185,0,0,0,695,35,0,0,0,0,0,0,0,0,150,375,360,15,0,35,0,0,0
"146","20120101121574","Michigan",35,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$12,500 to $14,999",4,2,"Yes","No difficulty",31,0,0,0,0,179,60,0,0,0,30,0,390,0,150,80,470,420,50,0,60,0,0,0
"147","20120101121622","North Carolina",71,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$7,500 to $9,999",1,0,"No","Has difficulty",230,4,0,36,0,136,90,0,0,240,0,0,0,0,0,171,533,451,80,2,90,0,0,17
"148","20120101121656","Georgia",46,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",1,0,"No","Has difficulty",0,0,0,0,0,353,60,0,0,0,0,0,0,0,0,5,1022,1020,0,2,60,0,0,0
"149","20120101121657","New Jersey",53,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$150,000 and over",2,0,"No","No difficulty",90,0,60,0,60,25,90,0,0,0,0,0,620,0,0,0,495,420,15,0,90,0,0,0
"150","20120101121666","Missori",53,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",38,"$50,000 to $59,999",2,1,"Yes","No difficulty",20,3,0,0,0,474,76,0,0,0,9,0,0,0,0,180,678,675,3,0,76,0,0,0
"151","20120101121681","Indiana",37,"Female","Native, Born in USA","Divored","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$25,000 to $29,999",4,1,"Yes","No difficulty",156,0,0,90,0,285,205,0,0,0,0,0,0,3,10,0,691,651,40,0,205,0,0,285
"152","20120101121682","Oregon",77,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$20,000 to $24,999",2,0,"No","No difficulty",115,0,0,135,0,365,125,0,0,0,55,0,0,0,0,155,490,480,10,0,125,0,0,0
"153","20120101121697","California",38,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$35,000 to $39,999",5,3,"Yes","No difficulty",10,0,0,0,0,508,120,0,0,0,0,0,0,0,0,172,630,600,30,0,120,0,0,60
"154","20120101121700","Pennsylvania",80,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$25,000 to $29,999",2,0,"No","No difficulty",55,0,0,0,0,470,0,0,120,0,50,0,0,0,0,0,745,705,40,0,0,0,0,45
"155","20120101121720","Massachusetts",63,"Female","Native, Born in USA","Separated","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",16,"$50,000 to $59,999",1,0,"No","No difficulty",135,30,0,0,0,270,35,0,0,0,110,0,0,0,0,370,490,480,10,0,35,0,0,80
"156","20120101121726","North Carolina",65,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Private, nonprofit","No answer","Full time",58,"$30,000 to $34,999",1,0,"No","No difficulty",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1410,810,0,550,30,0,0,0
"157","20120101121731","Ohio",37,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",3,2,"Yes","No difficulty",120,0,0,0,0,90,55,0,0,0,20,510,0,0,95,155,395,360,35,0,55,0,510,0
"158","20120101121734","New Jersey",60,"Female","Native, Born in Territory","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$25,000 to $29,999",2,0,"No","Has difficulty",0,0,0,0,0,790,25,0,0,0,0,0,0,0,0,0,625,0,25,600,25,0,0,0
"159","20120101121741","Kansas",75,"Female","Native, Born in USA","Divored","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$40,000 to $49,999",7,2,"Yes","No difficulty",0,5,0,0,0,543,65,0,0,0,0,0,0,0,96,256,475,465,10,0,65,0,0,20
"160","20120101121758","Georgia",27,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",5,"$60,000 to $74,999",3,1,"Yes","No difficulty",10,0,0,0,0,60,0,0,0,0,0,564,0,0,151,0,655,565,90,0,0,504,60,0
"161","20120101121771","North Carolina",54,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,1,"Yes","No difficulty",41,0,0,0,250,175,30,0,0,0,120,0,0,0,0,39,785,700,85,0,30,0,0,0
"162","20120101121774","New Jersey",39,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",9995,"$30,000 to $34,999",4,2,"Yes","No difficulty",292,0,0,0,0,60,20,0,0,0,0,0,564,0,0,0,395,360,35,0,20,0,0,0
